antecedents,consequents,support,confidence,lift
"Desktop, Flash Drive, Laptop, Microsoft Office, Mouse","Printer, Speakers",0.1,1.0,5.0
"Flash Drive, Laptop, Microsoft Office, Mouse, Speakers","Desktop, Printer",0.1,1.0,2.5
"Desktop, Flash Drive, Laptop, Mouse, Speakers","Microsoft Office, Printer",0.1,1.0,3.3333333333333335
"Desktop, Microsoft Office, Mouse, Printer, Speakers","Flash Drive, Laptop",0.1,1.0,5.0
"Desktop, Laptop, Microsoft Office, Mouse, Printer","Flash Drive, Speakers",0.1,1.0,3.3333333333333335
"Laptop, Microsoft Office, Mouse, Printer, Speakers","Desktop, Flash Drive",0.1,1.0,3.3333333333333335
"Desktop, Laptop, Mouse, Printer, Speakers","Flash Drive, Microsoft Office",0.1,1.0,2.5
"Desktop, Laptop, Microsoft Office, Mouse, Speakers","Flash Drive, Printer",0.1,1.0,2.5
"Desktop, Flash Drive, Microsoft Office, Printer, Speakers","Laptop, Mouse",0.1,1.0,2.5
"Desktop, Flash Drive, Laptop, Microsoft Office, Printer","Mouse, Speakers",0.1,1.0,5.0
"Flash Drive, Laptop, Microsoft Office, Printer, Speakers","Desktop, Mouse",0.1,1.0,3.3333333333333335
"Desktop, Flash Drive, Laptop, Printer, Speakers","Microsoft Office, Mouse",0.1,1.0,5.0
"Desktop, Flash Drive, Laptop, Microsoft Office, Speakers","Mouse, Printer",0.1,1.0,5.0
"Desktop, Laptop, Microsoft Office, Printer, Speakers","Flash Drive, Mouse",0.1,1.0,5.0
"Flash Drive, Microsoft Office, Mouse, Printer","Desktop, Laptop, Speakers",0.1,1.0,10.0
"Desktop, Flash Drive, Mouse, Printer","Laptop, Microsoft Office, Speakers",0.1,0.5,2.5
"Flash Drive, Mouse, Printer, Speakers","Desktop, Laptop, Microsoft Office",0.1,1.0,10.0
"Flash Drive, Laptop, Mouse, Printer","Desktop, Microsoft Office, Speakers",0.1,0.5,5.0
"Desktop, Flash Drive, Microsoft Office, Mouse","Laptop, Printer, Speakers",0.1,1.0,10.0
"Flash Drive, Microsoft Office, Mouse, Speakers","Desktop, Laptop, Printer",0.1,1.0,3.3333333333333335
"Flash Drive, Laptop, Microsoft Office, Mouse","Desktop, Printer, Speakers",0.1,1.0,10.0
"Desktop, Flash Drive, Mouse, Speakers","Laptop, Microsoft Office, Printer",0.1,1.0,10.0
"Desktop, Flash Drive, Laptop, Mouse","Microsoft Office, Printer, Speakers",0.1,0.5,2.5
"Flash Drive, Laptop, Mouse, Speakers","Desktop, Microsoft Office, Printer",0.1,1.0,5.0
"Desktop, Microsoft Office, Mouse, Printer","Flash Drive, Laptop, Speakers",0.1,1.0,10.0
"Microsoft Office, Mouse, Printer, Speakers","Desktop, Flash Drive, Laptop",0.1,1.0,5.0
"Laptop, Microsoft Office, Mouse, Printer","Desktop, Flash Drive, Speakers",0.1,1.0,10.0
"Desktop, Mouse, Printer, Speakers","Flash Drive, Laptop, Microsoft Office",0.1,1.0,10.0
"Desktop, Laptop, Mouse, Printer","Flash Drive, Microsoft Office, Speakers",0.1,0.5,1.6666666666666667
"Laptop, Mouse, Printer, Speakers","Desktop, Flash Drive, Microsoft Office",0.1,1.0,5.0
"Desktop, Microsoft Office, Mouse, Speakers","Flash Drive, Laptop, Printer",0.1,1.0,5.0
"Desktop, Laptop, Microsoft Office, Mouse","Flash Drive, Printer, Speakers",0.1,1.0,5.0
"Laptop, Microsoft Office, Mouse, Speakers","Desktop, Flash Drive, Printer",0.1,0.5,1.6666666666666667
"Desktop, Laptop, Mouse, Speakers","Flash Drive, Microsoft Office, Printer",0.1,1.0,3.3333333333333335
"Desktop, Flash Drive, Microsoft Office, Printer","Laptop, Mouse, Speakers",0.1,0.5,2.5
"Flash Drive, Microsoft Office, Printer, Speakers","Desktop, Laptop, Mouse",0.1,0.5,1.6666666666666667
"Flash Drive, Laptop, Microsoft Office, Printer","Desktop, Mouse, Speakers",0.1,1.0,10.0
"Desktop, Flash Drive, Printer, Speakers","Laptop, Microsoft Office, Mouse",0.1,1.0,5.0
"Desktop, Flash Drive, Laptop, Printer","Microsoft Office, Mouse, Speakers",0.1,0.5,2.5
"Flash Drive, Laptop, Printer, Speakers","Desktop, Microsoft Office, Mouse",0.1,1.0,10.0
"Desktop, Flash Drive, Microsoft Office, Speakers","Laptop, Mouse, Printer",0.1,1.0,5.0
"Desktop, Flash Drive, Laptop, Microsoft Office","Mouse, Printer, Speakers",0.1,1.0,10.0
"Flash Drive, Laptop, Microsoft Office, Speakers","Desktop, Mouse, Printer",0.1,1.0,5.0
"Desktop, Flash Drive, Laptop, Speakers","Microsoft Office, Mouse, Printer",0.1,1.0,10.0
"Desktop, Microsoft Office, Printer, Speakers","Flash Drive, Laptop, Mouse",0.1,1.0,5.0
"Desktop, Laptop, Microsoft Office, Printer","Flash Drive, Mouse, Speakers",0.1,1.0,10.0
"Laptop, Microsoft Office, Printer, Speakers","Desktop, Flash Drive, Mouse",0.1,1.0,5.0
"Desktop, Laptop, Printer, Speakers","Flash Drive, Microsoft Office, Mouse",0.1,1.0,10.0
"Desktop, Laptop, Microsoft Office, Speakers","Flash Drive, Mouse, Printer",0.1,1.0,5.0
"Flash Drive, Mouse, Printer","Desktop, Laptop, Microsoft Office, Speakers",0.1,0.5,5.0
"Flash Drive, Microsoft Office, Mouse","Desktop, Laptop, Printer, Speakers",0.1,1.0,10.0
"Desktop, Flash Drive, Mouse","Laptop, Microsoft Office, Printer, Speakers",0.1,0.5,5.0
"Flash Drive, Mouse, Speakers","Desktop, Laptop, Microsoft Office, Printer",0.1,1.0,10.0
"Flash Drive, Laptop, Mouse","Desktop, Microsoft Office, Printer, Speakers",0.1,0.5,5.0
"Microsoft Office, Mouse, Printer","Desktop, Flash Drive, Laptop, Speakers",0.1,1.0,10.0
"Desktop, Mouse, Printer","Flash Drive, Laptop, Microsoft Office, Speakers",0.1,0.5,5.0
"Mouse, Printer, Speakers","Desktop, Flash Drive, Laptop, Microsoft Office",0.1,1.0,10.0
"Laptop, Mouse, Printer","Desktop, Flash Drive, Microsoft Office, Speakers",0.1,0.5,5.0
"Desktop, Microsoft Office, Mouse","Flash Drive, Laptop, Printer, Speakers",0.1,1.0,10.0
"Microsoft Office, Mouse, Speakers","Desktop, Flash Drive, Laptop, Printer",0.1,0.5,2.5
"Laptop, Microsoft Office, Mouse","Desktop, Flash Drive, Printer, Speakers",0.1,0.5,5.0
"Desktop, Mouse, Speakers","Flash Drive, Laptop, Microsoft Office, Printer",0.1,1.0,10.0
"Laptop, Mouse, Speakers","Desktop, Flash Drive, Microsoft Office, Printer",0.1,0.5,2.5
"Flash Drive, Printer, Speakers","Desktop, Laptop, Microsoft Office, Mouse",0.1,0.5,5.0
"Flash Drive, Laptop, Printer","Desktop, Microsoft Office, Mouse, Speakers",0.1,0.5,5.0
"Desktop, Flash Drive, Microsoft Office","Laptop, Mouse, Printer, Speakers",0.1,0.5,5.0
"Flash Drive, Laptop, Microsoft Office","Desktop, Mouse, Printer, Speakers",0.1,1.0,10.0
"Desktop, Flash Drive, Speakers","Laptop, Microsoft Office, Mouse, Printer",0.1,1.0,10.0
"Desktop, Flash Drive, Laptop","Microsoft Office, Mouse, Printer, Speakers",0.1,0.5,5.0
"Flash Drive, Laptop, Speakers","Desktop, Microsoft Office, Mouse, Printer",0.1,1.0,10.0
"Desktop, Microsoft Office, Printer","Flash Drive, Laptop, Mouse, Speakers",0.1,0.5,5.0
"Microsoft Office, Printer, Speakers","Desktop, Flash Drive, Laptop, Mouse",0.1,0.5,2.5
"Laptop, Microsoft Office, Printer","Desktop, Flash Drive, Mouse, Speakers",0.1,1.0,10.0
"Desktop, Printer, Speakers","Flash Drive, Laptop, Microsoft Office, Mouse",0.1,1.0,10.0
"Laptop, Printer, Speakers","Desktop, Flash Drive, Microsoft Office, Mouse",0.1,1.0,10.0
"Desktop, Microsoft Office, Speakers","Flash Drive, Laptop, Mouse, Printer",0.1,1.0,5.0
"Desktop, Laptop, Microsoft Office","Flash Drive, Mouse, Printer, Speakers",0.1,1.0,10.0
"Laptop, Microsoft Office, Speakers","Desktop, Flash Drive, Mouse, Printer",0.1,0.5,2.5
"Desktop, Laptop, Speakers","Flash Drive, Microsoft Office, Mouse, Printer",0.1,1.0,10.0
"Flash Drive, Mouse","Desktop, Laptop, Microsoft Office, Printer, Speakers",0.1,0.5,5.0
"Mouse, Printer","Desktop, Flash Drive, Laptop, Microsoft Office, Speakers",0.1,0.5,5.0
"Microsoft Office, Mouse","Desktop, Flash Drive, Laptop, Printer, Speakers",0.1,0.5,5.0
"Mouse, Speakers","Desktop, Flash Drive, Laptop, Microsoft Office, Printer",0.1,0.5,5.0
"Flash Drive, Laptop","Desktop, Microsoft Office, Mouse, Printer, Speakers",0.1,0.5,5.0
"Printer, Speakers","Desktop, Flash Drive, Laptop, Microsoft Office, Mouse",0.1,0.5,5.0
"Desktop, Microsoft Office","Flash Drive, Laptop, Mouse, Printer, Speakers",0.1,0.5,5.0
"Laptop, Microsoft Office","Desktop, Flash Drive, Mouse, Printer, Speakers",0.1,0.5,5.0
"Desktop, Speakers","Flash Drive, Laptop, Microsoft Office, Mouse, Printer",0.1,1.0,10.0
"Laptop, Speakers","Desktop, Flash Drive, Microsoft Office, Mouse, Printer",0.1,0.5,5.0
Microsoft Office,Printer,0.3,0.6,1.2
Printer,Microsoft Office,0.3,0.6,1.2
Speakers,Microsoft Office,0.4,0.8,1.6
Microsoft Office,Speakers,0.4,0.8,1.6
Monitor,Microsoft Office,0.3,0.6,1.2
Microsoft Office,Monitor,0.3,0.6,1.2
Mouse,Microsoft Office,0.2,0.4,0.8
Microsoft Office,Mouse,0.2,0.4,0.8
"Microsoft Office, Speakers",Printer,0.2,0.5,1.0
"Printer, Speakers",Microsoft Office,0.2,1.0,2.0
"Microsoft Office, Printer",Speakers,0.2,0.6666666666666667,1.3333333333333335
Speakers,"Microsoft Office, Printer",0.2,0.4,1.3333333333333335
Microsoft Office,"Printer, Speakers",0.2,0.4,2.0
Printer,"Microsoft Office, Speakers",0.2,0.4,1.0
"Monitor, Printer",Microsoft Office,0.1,1.0,2.0
"Monitor, Printer, Speakers",Microsoft Office,0.1,1.0,2.0
"Microsoft Office, Printer, Speakers",Monitor,0.1,0.5,1.0
"Microsoft Office, Monitor, Printer",Speakers,0.1,1.0,2.0
"Printer, Speakers","Microsoft Office, Monitor",0.1,0.5,1.6666666666666667
"Monitor, Printer","Microsoft Office, Speakers",0.1,1.0,2.5
"Microsoft Office, Speakers",Monitor,0.3,0.7499999999999999,1.4999999999999998
"Monitor, Speakers",Microsoft Office,0.3,0.7499999999999999,1.4999999999999998
"Microsoft Office, Monitor",Speakers,0.3,1.0,2.0
Speakers,"Microsoft Office, Monitor",0.3,0.6,2.0
Microsoft Office,"Monitor, Speakers",0.3,0.6,1.4999999999999998
Monitor,"Microsoft Office, Speakers",0.3,0.6,1.4999999999999998
"Mouse, Speakers",Microsoft Office,0.2,1.0,2.0
"Microsoft Office, Speakers",Mouse,0.2,0.5,1.0
"Microsoft Office, Mouse",Speakers,0.2,1.0,2.0
Speakers,"Microsoft Office, Mouse",0.2,0.4,2.0
Mouse,"Microsoft Office, Speakers",0.2,0.4,1.0
Microsoft Office,"Mouse, Speakers",0.2,0.4,2.0
"Monitor, Mouse",Microsoft Office,0.1,0.5,1.0
"Microsoft Office, Mouse",Monitor,0.1,0.5,1.0
"Microsoft Office, Mouse",Printer,0.1,0.5,1.0
"Mouse, Printer",Microsoft Office,0.1,0.5,1.0
"Microsoft Office, Mouse, Speakers",Monitor,0.1,0.5,1.0
"Monitor, Mouse, Speakers",Microsoft Office,0.1,1.0,2.0
"Microsoft Office, Monitor, Mouse",Speakers,0.1,1.0,2.0
"Mouse, Speakers","Microsoft Office, Monitor",0.1,0.5,1.6666666666666667
"Microsoft Office, Mouse","Monitor, Speakers",0.1,0.5,1.25
"Monitor, Mouse","Microsoft Office, Speakers",0.1,0.5,1.25
"Microsoft Office, Mouse, Speakers",Printer,0.1,0.5,1.0
"Mouse, Printer, Speakers",Microsoft Office,0.1,1.0,2.0
"Microsoft Office, Printer, Speakers",Mouse,0.1,0.5,1.0
"Microsoft Office, Mouse, Printer",Speakers,0.1,1.0,2.0
"Mouse, Speakers","Microsoft Office, Printer",0.1,0.5,1.6666666666666667
"Printer, Speakers","Microsoft Office, Mouse",0.1,0.5,2.5
"Microsoft Office, Mouse","Printer, Speakers",0.1,0.5,2.5
"Mouse, Printer","Microsoft Office, Speakers",0.1,0.5,1.25
Flash Drive,Microsoft Office,0.4,0.8,1.6
Microsoft Office,Flash Drive,0.4,0.8,1.6
Flash Drive,Printer,0.4,0.8,1.6
Printer,Flash Drive,0.4,0.8,1.6
Speakers,Flash Drive,0.3,0.6,1.2
Flash Drive,Speakers,0.3,0.6,1.2
Flash Drive,Monitor,0.2,0.4,0.8
Monitor,Flash Drive,0.2,0.4,0.8
Flash Drive,Keyboard,0.2,0.4,0.8
Keyboard,Flash Drive,0.2,0.4,0.8
Flash Drive,Laptop,0.2,0.4,0.8
Laptop,Flash Drive,0.2,0.4,0.8
Flash Drive,Mouse,0.2,0.4,0.8
Mouse,Flash Drive,0.2,0.4,0.8
"Flash Drive, Microsoft Office",Printer,0.3,0.7499999999999999,1.4999999999999998
"Flash Drive, Printer",Microsoft Office,0.3,0.7499999999999999,1.4999999999999998
"Microsoft Office, Printer",Flash Drive,0.3,1.0,2.0
Flash Drive,"Microsoft Office, Printer",0.3,0.6,2.0
Microsoft Office,"Flash Drive, Printer",0.3,0.6,1.4999999999999998
Printer,"Flash Drive, Microsoft Office",0.3,0.6,1.4999999999999998
"Flash Drive, Speakers",Microsoft Office,0.3,1.0,2.0
"Microsoft Office, Speakers",Flash Drive,0.3,0.7499999999999999,1.4999999999999998
"Flash Drive, Microsoft Office",Speakers,0.3,0.7499999999999999,1.4999999999999998
Speakers,"Flash Drive, Microsoft Office",0.3,0.6,1.4999999999999998
Flash Drive,"Microsoft Office, Speakers",0.3,0.6,1.4999999999999998
Microsoft Office,"Flash Drive, Speakers",0.3,0.6,2.0
"Flash Drive, Speakers",Printer,0.2,0.6666666666666667,1.3333333333333335
"Printer, Speakers",Flash Drive,0.2,1.0,2.0
"Flash Drive, Printer",Speakers,0.2,0.5,1.0
Speakers,"Flash Drive, Printer",0.2,0.4,1.0
Flash Drive,"Printer, Speakers",0.2,0.4,2.0
Printer,"Flash Drive, Speakers",0.2,0.4,1.3333333333333335
"Flash Drive, Microsoft Office, Speakers",Printer,0.2,0.6666666666666667,1.3333333333333335
"Flash Drive, Printer, Speakers",Microsoft Office,0.2,1.0,2.0
"Microsoft Office, Printer, Speakers",Flash Drive,0.2,1.0,2.0
"Flash Drive, Microsoft Office, Printer",Speakers,0.2,0.6666666666666667,1.3333333333333335
"Flash Drive, Speakers","Microsoft Office, Printer",0.2,0.6666666666666667,2.2222222222222228
"Microsoft Office, Speakers","Flash Drive, Printer",0.2,0.5,1.25
"Printer, Speakers","Flash Drive, Microsoft Office",0.2,1.0,2.5
"Flash Drive, Microsoft Office","Printer, Speakers",0.2,0.5,2.5
"Flash Drive, Printer","Microsoft Office, Speakers",0.2,0.5,1.25
"Microsoft Office, Printer","Flash Drive, Speakers",0.2,0.6666666666666667,2.2222222222222228
Speakers,"Flash Drive, Microsoft Office, Printer",0.2,0.4,1.3333333333333335
Flash Drive,"Microsoft Office, Printer, Speakers",0.2,0.4,2.0
Microsoft Office,"Flash Drive, Printer, Speakers",0.2,0.4,2.0
Printer,"Flash Drive, Microsoft Office, Speakers",0.2,0.4,1.3333333333333335
"Flash Drive, Speakers",Monitor,0.2,0.6666666666666667,1.3333333333333335
"Monitor, Speakers",Flash Drive,0.2,0.5,1.0
"Flash Drive, Monitor",Speakers,0.2,1.0,2.0
Speakers,"Flash Drive, Monitor",0.2,0.4,2.0
Flash Drive,"Monitor, Speakers",0.2,0.4,1.0
Monitor,"Flash Drive, Speakers",0.2,0.4,1.3333333333333335
"Flash Drive, Microsoft Office",Monitor,0.2,0.5,1.0
"Flash Drive, Monitor",Microsoft Office,0.2,1.0,2.0
"Microsoft Office, Monitor",Flash Drive,0.2,0.6666666666666667,1.3333333333333335
Flash Drive,"Microsoft Office, Monitor",0.2,0.4,1.3333333333333335
Microsoft Office,"Flash Drive, Monitor",0.2,0.4,2.0
Monitor,"Flash Drive, Microsoft Office",0.2,0.4,1.0
"Flash Drive, Monitor",Printer,0.1,0.5,1.0
"Monitor, Printer",Flash Drive,0.1,1.0,2.0
"Flash Drive, Monitor",Keyboard,0.1,0.5,1.0
"Flash Drive, Keyboard",Monitor,0.1,0.5,1.0
"Flash Drive, Microsoft Office, Speakers",Monitor,0.2,0.6666666666666667,1.3333333333333335
"Flash Drive, Monitor, Speakers",Microsoft Office,0.2,1.0,2.0
"Microsoft Office, Monitor, Speakers",Flash Drive,0.2,0.6666666666666667,1.3333333333333335
"Flash Drive, Microsoft Office, Monitor",Speakers,0.2,1.0,2.0
"Flash Drive, Speakers","Microsoft Office, Monitor",0.2,0.6666666666666667,2.2222222222222228
"Microsoft Office, Speakers","Flash Drive, Monitor",0.2,0.5,2.5
"Monitor, Speakers","Flash Drive, Microsoft Office",0.2,0.5,1.25
"Flash Drive, Microsoft Office","Monitor, Speakers",0.2,0.5,1.25
"Flash Drive, Monitor","Microsoft Office, Speakers",0.2,1.0,2.5
"Microsoft Office, Monitor","Flash Drive, Speakers",0.2,0.6666666666666667,2.2222222222222228
Speakers,"Flash Drive, Microsoft Office, Monitor",0.2,0.4,2.0
Flash Drive,"Microsoft Office, Monitor, Speakers",0.2,0.4,1.3333333333333335
Microsoft Office,"Flash Drive, Monitor, Speakers",0.2,0.4,2.0
Monitor,"Flash Drive, Microsoft Office, Speakers",0.2,0.4,1.3333333333333335
"Flash Drive, Microsoft Office, Monitor",Printer,0.1,0.5,1.0
"Flash Drive, Monitor, Printer",Microsoft Office,0.1,1.0,2.0
"Microsoft Office, Monitor, Printer",Flash Drive,0.1,1.0,2.0
"Flash Drive, Monitor","Microsoft Office, Printer",0.1,0.5,1.6666666666666667
"Monitor, Printer","Flash Drive, Microsoft Office",0.1,1.0,2.5
"Flash Drive, Monitor, Speakers",Printer,0.1,0.5,1.0
"Flash Drive, Printer, Speakers",Monitor,0.1,0.5,1.0
"Monitor, Printer, Speakers",Flash Drive,0.1,1.0,2.0
"Flash Drive, Monitor, Printer",Speakers,0.1,1.0,2.0
"Printer, Speakers","Flash Drive, Monitor",0.1,0.5,2.5
"Flash Drive, Monitor","Printer, Speakers",0.1,0.5,2.5
"Monitor, Printer","Flash Drive, Speakers",0.1,1.0,3.3333333333333335
"Flash Drive, Microsoft Office, Monitor, Printer",Speakers,0.1,1.0,2.0
"Flash Drive, Monitor, Printer, Speakers",Microsoft Office,0.1,1.0,2.0
"Flash Drive, Microsoft Office, Monitor, Speakers",Printer,0.1,0.5,1.0
"Flash Drive, Microsoft Office, Printer, Speakers",Monitor,0.1,0.5,1.0
"Microsoft Office, Monitor, Printer, Speakers",Flash Drive,0.1,1.0,2.0
"Flash Drive, Monitor, Printer","Microsoft Office, Speakers",0.1,1.0,2.5
"Flash Drive, Microsoft Office, Monitor","Printer, Speakers",0.1,0.5,2.5
"Flash Drive, Monitor, Speakers","Microsoft Office, Printer",0.1,0.5,1.6666666666666667
"Flash Drive, Printer, Speakers","Microsoft Office, Monitor",0.1,0.5,1.6666666666666667
"Microsoft Office, Monitor, Printer","Flash Drive, Speakers",0.1,1.0,3.3333333333333335
"Monitor, Printer, Speakers","Flash Drive, Microsoft Office",0.1,1.0,2.5
"Microsoft Office, Printer, Speakers","Flash Drive, Monitor",0.1,0.5,2.5
"Flash Drive, Monitor","Microsoft Office, Printer, Speakers",0.1,0.5,2.5
"Monitor, Printer","Flash Drive, Microsoft Office, Speakers",0.1,1.0,3.3333333333333335
"Printer, Speakers","Flash Drive, Microsoft Office, Monitor",0.1,0.5,2.5
"Flash Drive, Microsoft Office, Monitor",Keyboard,0.1,0.5,1.0
"Flash Drive, Keyboard, Microsoft Office",Monitor,0.1,1.0,2.0
"Flash Drive, Keyboard, Monitor",Microsoft Office,0.1,1.0,2.0
"Keyboard, Microsoft Office, Monitor",Flash Drive,0.1,0.5,1.0
"Flash Drive, Monitor","Keyboard, Microsoft Office",0.1,0.5,2.5
"Flash Drive, Keyboard","Microsoft Office, Monitor",0.1,0.5,1.6666666666666667
"Keyboard, Microsoft Office","Flash Drive, Monitor",0.1,0.5,2.5
"Flash Drive, Monitor, Speakers",Keyboard,0.1,0.5,1.0
"Flash Drive, Keyboard, Speakers",Monitor,0.1,1.0,2.0
"Keyboard, Monitor, Speakers",Flash Drive,0.1,0.5,1.0
"Flash Drive, Keyboard, Monitor",Speakers,0.1,1.0,2.0
"Keyboard, Speakers","Flash Drive, Monitor",0.1,0.5,2.5
"Flash Drive, Monitor","Keyboard, Speakers",0.1,0.5,2.5
"Flash Drive, Keyboard","Monitor, Speakers",0.1,0.5,1.25
"Flash Drive, Microsoft Office, Monitor, Speakers",Keyboard,0.1,0.5,1.0
"Flash Drive, Keyboard, Monitor, Speakers",Microsoft Office,0.1,1.0,2.0
"Flash Drive, Keyboard, Microsoft Office, Speakers",Monitor,0.1,1.0,2.0
"Keyboard, Microsoft Office, Monitor, Speakers",Flash Drive,0.1,0.5,1.0
"Flash Drive, Keyboard, Microsoft Office, Monitor",Speakers,0.1,1.0,2.0
"Flash Drive, Monitor, Speakers","Keyboard, Microsoft Office",0.1,0.5,2.5
"Flash Drive, Keyboard, Speakers","Microsoft Office, Monitor",0.1,1.0,3.3333333333333335
"Keyboard, Monitor, Speakers","Flash Drive, Microsoft Office",0.1,0.5,1.25
"Keyboard, Microsoft Office, Speakers","Flash Drive, Monitor",0.1,0.5,2.5
"Flash Drive, Microsoft Office, Monitor","Keyboard, Speakers",0.1,0.5,2.5
"Flash Drive, Keyboard, Monitor","Microsoft Office, Speakers",0.1,1.0,2.5
"Flash Drive, Keyboard, Microsoft Office","Monitor, Speakers",0.1,1.0,2.5
"Keyboard, Microsoft Office, Monitor","Flash Drive, Speakers",0.1,0.5,1.6666666666666667
"Keyboard, Speakers","Flash Drive, Microsoft Office, Monitor",0.1,0.5,2.5
"Flash Drive, Monitor","Keyboard, Microsoft Office, Speakers",0.1,0.5,2.5
"Flash Drive, Keyboard","Microsoft Office, Monitor, Speakers",0.1,0.5,1.6666666666666667
"Keyboard, Microsoft Office","Flash Drive, Monitor, Speakers",0.1,0.5,2.5
"Keyboard, Speakers",Flash Drive,0.1,0.5,1.0
"Flash Drive, Keyboard",Speakers,0.1,0.5,1.0
"Flash Drive, Keyboard",Microsoft Office,0.1,0.5,1.0
"Keyboard, Microsoft Office",Flash Drive,0.1,0.5,1.0
"Flash Drive, Mouse",Keyboard,0.1,0.5,1.0
"Flash Drive, Keyboard",Mouse,0.1,0.5,1.0
"Flash Drive, Laptop",Keyboard,0.1,0.5,1.0
"Flash Drive, Keyboard",Laptop,0.1,0.5,1.0
"Flash Drive, Keyboard",Printer,0.1,0.5,1.0
"Keyboard, Printer",Flash Drive,0.1,1.0,2.0
"Flash Drive, Keyboard, Speakers",Microsoft Office,0.1,1.0,2.0
"Keyboard, Microsoft Office, Speakers",Flash Drive,0.1,0.5,1.0
"Flash Drive, Keyboard, Microsoft Office",Speakers,0.1,1.0,2.0
"Keyboard, Speakers","Flash Drive, Microsoft Office",0.1,0.5,1.25
"Flash Drive, Keyboard","Microsoft Office, Speakers",0.1,0.5,1.25
"Keyboard, Microsoft Office","Flash Drive, Speakers",0.1,0.5,1.6666666666666667
"Flash Drive, Laptop, Mouse",Keyboard,0.1,0.5,1.0
"Flash Drive, Keyboard, Mouse",Laptop,0.1,1.0,2.0
"Flash Drive, Keyboard, Laptop",Mouse,0.1,1.0,2.0
"Flash Drive, Mouse","Keyboard, Laptop",0.1,0.5,1.6666666666666667
"Flash Drive, Laptop","Keyboard, Mouse",0.1,0.5,1.25
"Flash Drive, Keyboard","Laptop, Mouse",0.1,0.5,1.25
"Flash Drive, Laptop, Printer",Keyboard,0.1,0.5,1.0
"Flash Drive, Keyboard, Laptop",Printer,0.1,1.0,2.0
"Flash Drive, Keyboard, Printer",Laptop,0.1,1.0,2.0
"Keyboard, Laptop, Printer",Flash Drive,0.1,1.0,2.0
"Flash Drive, Laptop","Keyboard, Printer",0.1,0.5,5.0
"Flash Drive, Keyboard","Laptop, Printer",0.1,0.5,1.6666666666666667
"Keyboard, Printer","Flash Drive, Laptop",0.1,1.0,5.0
"Flash Drive, Mouse, Printer",Keyboard,0.1,0.5,1.0
"Flash Drive, Keyboard, Mouse",Printer,0.1,1.0,2.0
"Flash Drive, Keyboard, Printer",Mouse,0.1,1.0,2.0
"Keyboard, Mouse, Printer",Flash Drive,0.1,1.0,2.0
"Flash Drive, Mouse","Keyboard, Printer",0.1,0.5,5.0
"Flash Drive, Keyboard","Mouse, Printer",0.1,0.5,2.5
"Mouse, Printer","Flash Drive, Keyboard",0.1,0.5,2.5
"Keyboard, Printer","Flash Drive, Mouse",0.1,1.0,5.0
"Flash Drive, Keyboard, Mouse, Printer",Laptop,0.1,1.0,2.0
"Flash Drive, Laptop, Mouse, Printer",Keyboard,0.1,0.5,1.0
"Flash Drive, Keyboard, Laptop, Mouse",Printer,0.1,1.0,2.0
"Keyboard, Laptop, Mouse, Printer",Flash Drive,0.1,1.0,2.0
"Flash Drive, Keyboard, Laptop, Printer",Mouse,0.1,1.0,2.0
"Flash Drive, Mouse, Printer","Keyboard, Laptop",0.1,0.5,1.6666666666666667
"Flash Drive, Keyboard, Mouse","Laptop, Printer",0.1,1.0,3.3333333333333335
"Flash Drive, Laptop, Mouse","Keyboard, Printer",0.1,0.5,5.0
"Keyboard, Mouse, Printer","Flash Drive, Laptop",0.1,1.0,5.0
"Laptop, Mouse, Printer","Flash Drive, Keyboard",0.1,0.5,2.5
"Flash Drive, Keyboard, Printer","Laptop, Mouse",0.1,1.0,2.5
