Antecedent,Consequent,Support,Confidence
"Chicken, Eggs, Tomato Sauce","Bread, Butter, Cheese",0.1,1.0
"Butter, Chicken, Eggs","Bread, Cheese, Tomato Sauce",0.1,1.0
"Cheese, Chicken, Tomato Sauce","Bread, Butter, Eggs",0.1,1.0
"Butter, Chicken, Tomato Sauce","Bread, Cheese, Eggs",0.1,0.5
"Bread, Eggs, Tomato Sauce","Butter, Cheese, Chicken",0.1,0.5
"Bread, Butter, Eggs","Cheese, Chicken, Tomato Sauce",0.1,0.5
"Bread, Cheese, Tomato Sauce","Butter, Chicken, Eggs",0.1,0.5
"Bread, Butter, Tomato Sauce","Cheese, Chicken, Eggs",0.1,1.0
"Cheese, Eggs, Tomato Sauce","Bread, Butter, Chicken",0.1,0.5
"Butter, Cheese, Eggs","Bread, Chicken, Tomato Sauce",0.1,0.5
"Butter, Eggs, Tomato Sauce","Bread, Cheese, Chicken",0.1,1.0
"Butter, Cheese, Tomato Sauce","Bread, Chicken, Eggs",0.1,1.0
"Bread, Cheese, Chicken, Eggs","Butter, Tomato Sauce",0.1,1.0
"Bread, Chicken, Eggs, Tomato Sauce","Butter, Cheese",0.1,1.0
"Bread, Butter, Chicken, Eggs","Cheese, Tomato Sauce",0.1,1.0
"Bread, Cheese, Chicken, Tomato Sauce","Butter, Eggs",0.1,1.0
"Bread, Butter, Cheese, Chicken","Eggs, Tomato Sauce",0.1,0.5
"Bread, Butter, Chicken, Tomato Sauce","Cheese, Eggs",0.1,1.0
"Cheese, Chicken, Eggs, Tomato Sauce","Bread, Butter",0.1,1.0
"Butter, Cheese, Chicken, Eggs","Bread, Tomato Sauce",0.1,1.0
"Butter, Chicken, Eggs, Tomato Sauce","Bread, Cheese",0.1,1.0
"Butter, Cheese, Chicken, Tomato Sauce","Bread, Eggs",0.1,1.0
"Bread, Cheese, Eggs, Tomato Sauce","Butter, Chicken",0.1,0.5
"Bread, Butter, Cheese, Eggs","Chicken, Tomato Sauce",0.1,0.5
"Bread, Butter, Eggs, Tomato Sauce","Cheese, Chicken",0.1,1.0
"Bread, Butter, Cheese, Tomato Sauce","Chicken, Eggs",0.1,1.0
"Butter, Cheese, Eggs, Tomato Sauce","Bread, Chicken",0.1,1.0
"Bread, Cheese, Chicken, Eggs, Tomato Sauce",Butter,0.1,1.0
"Bread, Butter, Cheese, Chicken, Eggs",Tomato Sauce,0.1,1.0
"Bread, Butter, Chicken, Eggs, Tomato Sauce",Cheese,0.1,1.0
"Bread, Butter, Cheese, Chicken, Tomato Sauce",Eggs,0.1,1.0
"Butter, Cheese, Chicken, Eggs, Tomato Sauce",Bread,0.1,1.0
"Bread, Butter, Cheese, Eggs, Tomato Sauce",Chicken,0.1,1.0
"Bread, Chicken","Butter, Cheese, Milk, Tomato Sauce",0.1,0.5
"Chicken, Milk","Bread, Butter, Cheese, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Bread, Butter, Cheese, Milk",0.1,0.5
"Bread, Tomato Sauce","Butter, Cheese, Chicken, Milk",0.1,0.5
"Cheese, Milk","Bread, Butter, Chicken, Tomato Sauce",0.1,0.5
"Butter, Milk","Bread, Cheese, Chicken, Tomato Sauce",0.1,0.5
"Cheese, Tomato Sauce","Bread, Butter, Chicken, Milk",0.1,0.5
"Butter, Tomato Sauce","Bread, Cheese, Chicken, Milk",0.1,0.5
"Bread, Chicken, Milk","Butter, Cheese, Tomato Sauce",0.1,1.0
"Bread, Cheese, Chicken","Butter, Milk, Tomato Sauce",0.1,0.5
"Bread, Chicken, Tomato Sauce","Butter, Cheese, Milk",0.1,1.0
"Bread, Butter, Chicken","Cheese, Milk, Tomato Sauce",0.1,0.5
"Cheese, Chicken, Milk","Bread, Butter, Tomato Sauce",0.1,1.0
"Chicken, Milk, Tomato Sauce","Bread, Butter, Cheese",0.1,0.5
"Butter, Chicken, Milk","Bread, Cheese, Tomato Sauce",0.1,0.5
"Cheese, Chicken, Tomato Sauce","Bread, Butter, Milk",0.1,1.0
"Butter, Chicken, Tomato Sauce","Bread, Cheese, Milk",0.1,0.5
"Bread, Cheese, Milk","Butter, Chicken, Tomato Sauce",0.1,0.5
"Bread, Milk, Tomato Sauce","Butter, Cheese, Chicken",0.1,0.5
"Bread, Butter, Milk","Cheese, Chicken, Tomato Sauce",0.1,1.0
"Bread, Cheese, Tomato Sauce","Butter, Chicken, Milk",0.1,0.5
"Bread, Butter, Tomato Sauce","Cheese, Chicken, Milk",0.1,1.0
"Cheese, Milk, Tomato Sauce","Bread, Butter, Chicken",0.1,0.5
"Butter, Cheese, Milk","Bread, Chicken, Tomato Sauce",0.1,1.0
"Butter, Milk, Tomato Sauce","Bread, Cheese, Chicken",0.1,0.5
"Butter, Cheese, Tomato Sauce","Bread, Chicken, Milk",0.1,1.0
"Bread, Cheese, Chicken, Milk","Butter, Tomato Sauce",0.1,1.0
"Bread, Chicken, Milk, Tomato Sauce","Butter, Cheese",0.1,1.0
"Bread, Butter, Chicken, Milk","Cheese, Tomato Sauce",0.1,1.0
"Bread, Cheese, Chicken, Tomato Sauce","Butter, Milk",0.1,1.0
"Bread, Butter, Cheese, Chicken","Milk, Tomato Sauce",0.1,0.5
"Bread, Butter, Chicken, Tomato Sauce","Cheese, Milk",0.1,1.0
"Cheese, Chicken, Milk, Tomato Sauce","Bread, Butter",0.1,1.0
"Butter, Cheese, Chicken, Milk","Bread, Tomato Sauce",0.1,1.0
"Butter, Chicken, Milk, Tomato Sauce","Bread, Cheese",0.1,0.5
"Butter, Cheese, Chicken, Tomato Sauce","Bread, Milk",0.1,1.0
"Bread, Cheese, Milk, Tomato Sauce","Butter, Chicken",0.1,0.5
"Bread, Butter, Cheese, Milk","Chicken, Tomato Sauce",0.1,1.0
"Bread, Butter, Milk, Tomato Sauce","Cheese, Chicken",0.1,1.0
"Bread, Butter, Cheese, Tomato Sauce","Chicken, Milk",0.1,1.0
"Butter, Cheese, Milk, Tomato Sauce","Bread, Chicken",0.1,1.0
"Bread, Cheese, Chicken, Milk, Tomato Sauce",Butter,0.1,1.0
"Bread, Butter, Cheese, Chicken, Milk",Tomato Sauce,0.1,1.0
"Bread, Butter, Chicken, Milk, Tomato Sauce",Cheese,0.1,1.0
"Bread, Butter, Cheese, Chicken, Tomato Sauce",Milk,0.1,1.0
"Butter, Cheese, Chicken, Milk, Tomato Sauce",Bread,0.1,1.0
"Bread, Butter, Cheese, Milk, Tomato Sauce",Chicken,0.1,1.0
"Bread, Tomato Sauce","Butter, Cheese, Eggs, Milk",0.1,0.5
"Cheese, Milk","Bread, Butter, Eggs, Tomato Sauce",0.1,0.5
"Butter, Milk","Bread, Cheese, Eggs, Tomato Sauce",0.1,0.5
"Butter, Eggs","Bread, Cheese, Milk, Tomato Sauce",0.1,0.5
"Cheese, Tomato Sauce","Bread, Butter, Eggs, Milk",0.1,0.5
"Butter, Tomato Sauce","Bread, Cheese, Eggs, Milk",0.1,0.5
"Bread, Cheese, Milk","Butter, Eggs, Tomato Sauce",0.1,0.5
"Bread, Milk, Tomato Sauce","Butter, Cheese, Eggs",0.1,0.5
"Bread, Butter, Milk","Cheese, Eggs, Tomato Sauce",0.1,1.0
"Bread, Eggs, Tomato Sauce","Butter, Cheese, Milk",0.1,0.5
"Bread, Butter, Eggs","Cheese, Milk, Tomato Sauce",0.1,0.5
"Bread, Cheese, Tomato Sauce","Butter, Eggs, Milk",0.1,0.5
"Bread, Butter, Tomato Sauce","Cheese, Eggs, Milk",0.1,1.0
"Cheese, Eggs, Milk","Bread, Butter, Tomato Sauce",0.1,0.5
"Butter, Eggs, Milk","Bread, Cheese, Tomato Sauce",0.1,1.0
"Cheese, Milk, Tomato Sauce","Bread, Butter, Eggs",0.1,0.5
"Butter, Cheese, Milk","Bread, Eggs, Tomato Sauce",0.1,1.0
"Butter, Milk, Tomato Sauce","Bread, Cheese, Eggs",0.1,0.5
"Cheese, Eggs, Tomato Sauce","Bread, Butter, Milk",0.1,0.5
"Butter, Cheese, Eggs","Bread, Milk, Tomato Sauce",0.1,0.5
"Butter, Eggs, Tomato Sauce","Bread, Cheese, Milk",0.1,1.0
"Butter, Cheese, Tomato Sauce","Bread, Eggs, Milk",0.1,1.0
"Bread, Cheese, Eggs, Milk","Butter, Tomato Sauce",0.1,0.5
"Bread, Eggs, Milk, Tomato Sauce","Butter, Cheese",0.1,0.5
"Bread, Butter, Eggs, Milk","Cheese, Tomato Sauce",0.1,1.0
"Bread, Cheese, Milk, Tomato Sauce","Butter, Eggs",0.1,0.5
"Bread, Butter, Cheese, Milk","Eggs, Tomato Sauce",0.1,1.0
"Bread, Butter, Milk, Tomato Sauce","Cheese, Eggs",0.1,1.0
"Bread, Cheese, Eggs, Tomato Sauce","Butter, Milk",0.1,0.5
"Bread, Butter, Cheese, Eggs","Milk, Tomato Sauce",0.1,0.5
"Bread, Butter, Eggs, Tomato Sauce","Cheese, Milk",0.1,1.0
"Bread, Butter, Cheese, Tomato Sauce","Eggs, Milk",0.1,1.0
"Cheese, Eggs, Milk, Tomato Sauce","Bread, Butter",0.1,0.5
"Butter, Cheese, Eggs, Milk","Bread, Tomato Sauce",0.1,1.0
"Butter, Eggs, Milk, Tomato Sauce","Bread, Cheese",0.1,1.0
"Butter, Cheese, Milk, Tomato Sauce","Bread, Eggs",0.1,1.0
"Butter, Cheese, Eggs, Tomato Sauce","Bread, Milk",0.1,1.0
"Bread, Cheese, Eggs, Milk, Tomato Sauce",Butter,0.1,0.5
"Bread, Butter, Cheese, Eggs, Milk",Tomato Sauce,0.1,1.0
"Bread, Butter, Eggs, Milk, Tomato Sauce",Cheese,0.1,1.0
"Bread, Butter, Cheese, Milk, Tomato Sauce",Eggs,0.1,1.0
"Bread, Butter, Cheese, Eggs, Tomato Sauce",Milk,0.1,1.0
"Butter, Cheese, Eggs, Milk, Tomato Sauce",Bread,0.1,1.0
"Bread, Chicken","Butter, Eggs, Milk, Tomato Sauce",0.1,0.5
"Chicken, Milk","Bread, Butter, Eggs, Tomato Sauce",0.1,0.5
"Chicken, Eggs","Bread, Butter, Milk, Tomato Sauce",0.1,1.0
"Chicken, Tomato Sauce","Bread, Butter, Eggs, Milk",0.1,0.5
"Bread, Tomato Sauce","Butter, Chicken, Eggs, Milk",0.1,0.5
"Butter, Milk","Bread, Chicken, Eggs, Tomato Sauce",0.1,0.5
"Butter, Eggs","Bread, Chicken, Milk, Tomato Sauce",0.1,0.5
"Butter, Tomato Sauce","Bread, Chicken, Eggs, Milk",0.1,0.5
"Bread, Chicken, Milk","Butter, Eggs, Tomato Sauce",0.1,1.0
"Bread, Chicken, Eggs","Butter, Milk, Tomato Sauce",0.1,1.0
"Bread, Chicken, Tomato Sauce","Butter, Eggs, Milk",0.1,1.0
"Bread, Butter, Chicken","Eggs, Milk, Tomato Sauce",0.1,0.5
"Chicken, Eggs, Milk","Bread, Butter, Tomato Sauce",0.1,1.0
"Chicken, Milk, Tomato Sauce","Bread, Butter, Eggs",0.1,0.5
"Butter, Chicken, Milk","Bread, Eggs, Tomato Sauce",0.1,0.5
"Chicken, Eggs, Tomato Sauce","Bread, Butter, Milk",0.1,1.0
"Butter, Chicken, Eggs","Bread, Milk, Tomato Sauce",0.1,1.0
"Butter, Chicken, Tomato Sauce","Bread, Eggs, Milk",0.1,0.5
"Bread, Milk, Tomato Sauce","Butter, Chicken, Eggs",0.1,0.5
"Bread, Butter, Milk","Chicken, Eggs, Tomato Sauce",0.1,1.0
"Bread, Eggs, Tomato Sauce","Butter, Chicken, Milk",0.1,0.5
"Bread, Butter, Eggs","Chicken, Milk, Tomato Sauce",0.1,0.5
"Bread, Butter, Tomato Sauce","Chicken, Eggs, Milk",0.1,1.0
"Butter, Eggs, Milk","Bread, Chicken, Tomato Sauce",0.1,1.0
"Butter, Milk, Tomato Sauce","Bread, Chicken, Eggs",0.1,0.5
"Butter, Eggs, Tomato Sauce","Bread, Chicken, Milk",0.1,1.0
"Bread, Chicken, Eggs, Milk","Butter, Tomato Sauce",0.1,1.0
"Bread, Chicken, Milk, Tomato Sauce","Butter, Eggs",0.1,1.0
"Bread, Butter, Chicken, Milk","Eggs, Tomato Sauce",0.1,1.0
"Bread, Chicken, Eggs, Tomato Sauce","Butter, Milk",0.1,1.0
"Bread, Butter, Chicken, Eggs","Milk, Tomato Sauce",0.1,1.0
"Bread, Butter, Chicken, Tomato Sauce","Eggs, Milk",0.1,1.0
"Chicken, Eggs, Milk, Tomato Sauce","Bread, Butter",0.1,1.0
"Butter, Chicken, Eggs, Milk","Bread, Tomato Sauce",0.1,1.0
"Butter, Chicken, Milk, Tomato Sauce","Bread, Eggs",0.1,0.5
"Butter, Chicken, Eggs, Tomato Sauce","Bread, Milk",0.1,1.0
"Bread, Eggs, Milk, Tomato Sauce","Butter, Chicken",0.1,0.5
"Bread, Butter, Eggs, Milk","Chicken, Tomato Sauce",0.1,1.0
"Bread, Butter, Milk, Tomato Sauce","Chicken, Eggs",0.1,1.0
"Bread, Butter, Eggs, Tomato Sauce","Chicken, Milk",0.1,1.0
"Butter, Eggs, Milk, Tomato Sauce","Bread, Chicken",0.1,1.0
"Bread, Chicken, Eggs, Milk, Tomato Sauce",Butter,0.1,1.0
"Bread, Butter, Chicken, Eggs, Milk",Tomato Sauce,0.1,1.0
"Bread, Butter, Chicken, Milk, Tomato Sauce",Eggs,0.1,1.0
"Bread, Butter, Chicken, Eggs, Tomato Sauce",Milk,0.1,1.0
"Butter, Chicken, Eggs, Milk, Tomato Sauce",Bread,0.1,1.0
"Bread, Butter, Eggs, Milk, Tomato Sauce",Chicken,0.1,1.0
"Bread, Chicken","Cheese, Eggs, Milk, Tomato Sauce",0.1,0.5
"Chicken, Milk","Bread, Cheese, Eggs, Tomato Sauce",0.1,0.5
"Chicken, Eggs","Bread, Cheese, Milk, Tomato Sauce",0.1,1.0
"Chicken, Tomato Sauce","Bread, Cheese, Eggs, Milk",0.1,0.5
"Bread, Tomato Sauce","Cheese, Chicken, Eggs, Milk",0.1,0.5
"Cheese, Milk","Bread, Chicken, Eggs, Tomato Sauce",0.1,0.5
"Cheese, Tomato Sauce","Bread, Chicken, Eggs, Milk",0.1,0.5
"Bread, Chicken, Milk","Cheese, Eggs, Tomato Sauce",0.1,1.0
"Bread, Chicken, Eggs","Cheese, Milk, Tomato Sauce",0.1,1.0
"Bread, Cheese, Chicken","Eggs, Milk, Tomato Sauce",0.1,0.5
"Bread, Chicken, Tomato Sauce","Cheese, Eggs, Milk",0.1,1.0
"Chicken, Eggs, Milk","Bread, Cheese, Tomato Sauce",0.1,1.0
"Cheese, Chicken, Milk","Bread, Eggs, Tomato Sauce",0.1,1.0
"Chicken, Milk, Tomato Sauce","Bread, Cheese, Eggs",0.1,0.5
"Cheese, Chicken, Eggs","Bread, Milk, Tomato Sauce",0.1,1.0
"Chicken, Eggs, Tomato Sauce","Bread, Cheese, Milk",0.1,1.0
"Cheese, Chicken, Tomato Sauce","Bread, Eggs, Milk",0.1,1.0
"Bread, Cheese, Milk","Chicken, Eggs, Tomato Sauce",0.1,0.5
"Bread, Milk, Tomato Sauce","Cheese, Chicken, Eggs",0.1,0.5
"Bread, Eggs, Tomato Sauce","Cheese, Chicken, Milk",0.1,0.5
"Bread, Cheese, Tomato Sauce","Chicken, Eggs, Milk",0.1,0.5
"Cheese, Eggs, Milk","Bread, Chicken, Tomato Sauce",0.1,0.5
"Cheese, Milk, Tomato Sauce","Bread, Chicken, Eggs",0.1,0.5
"Cheese, Eggs, Tomato Sauce","Bread, Chicken, Milk",0.1,0.5
"Bread, Chicken, Eggs, Milk","Cheese, Tomato Sauce",0.1,1.0
"Bread, Cheese, Chicken, Milk","Eggs, Tomato Sauce",0.1,1.0
"Bread, Chicken, Milk, Tomato Sauce","Cheese, Eggs",0.1,1.0
"Bread, Cheese, Chicken, Eggs","Milk, Tomato Sauce",0.1,1.0
"Bread, Chicken, Eggs, Tomato Sauce","Cheese, Milk",0.1,1.0
"Bread, Cheese, Chicken, Tomato Sauce","Eggs, Milk",0.1,1.0
"Cheese, Chicken, Eggs, Milk","Bread, Tomato Sauce",0.1,1.0
"Chicken, Eggs, Milk, Tomato Sauce","Bread, Cheese",0.1,1.0
"Cheese, Chicken, Milk, Tomato Sauce","Bread, Eggs",0.1,1.0
"Cheese, Chicken, Eggs, Tomato Sauce","Bread, Milk",0.1,1.0
"Bread, Cheese, Eggs, Milk","Chicken, Tomato Sauce",0.1,0.5
"Bread, Eggs, Milk, Tomato Sauce","Cheese, Chicken",0.1,0.5
"Bread, Cheese, Milk, Tomato Sauce","Chicken, Eggs",0.1,0.5
"Bread, Cheese, Eggs, Tomato Sauce","Chicken, Milk",0.1,0.5
"Cheese, Eggs, Milk, Tomato Sauce","Bread, Chicken",0.1,0.5
"Bread, Cheese, Chicken, Eggs, Milk",Tomato Sauce,0.1,1.0
"Bread, Chicken, Eggs, Milk, Tomato Sauce",Cheese,0.1,1.0
"Bread, Cheese, Chicken, Milk, Tomato Sauce",Eggs,0.1,1.0
"Bread, Cheese, Chicken, Eggs, Tomato Sauce",Milk,0.1,1.0
"Cheese, Chicken, Eggs, Milk, Tomato Sauce",Bread,0.1,1.0
"Bread, Cheese, Eggs, Milk, Tomato Sauce",Chicken,0.1,0.5
"Bread, Pasta","Cheese, Eggs, Milk, Tomato Sauce",0.1,1.0
"Bread, Tomato Sauce","Cheese, Eggs, Milk, Pasta",0.1,0.5
"Eggs, Pasta","Bread, Cheese, Milk, Tomato Sauce",0.1,0.5
"Cheese, Pasta","Bread, Eggs, Milk, Tomato Sauce",0.1,0.5
"Cheese, Milk","Bread, Eggs, Pasta, Tomato Sauce",0.1,0.5
"Cheese, Tomato Sauce","Bread, Eggs, Milk, Pasta",0.1,0.5
"Bread, Milk, Pasta","Cheese, Eggs, Tomato Sauce",0.1,1.0
"Bread, Eggs, Pasta","Cheese, Milk, Tomato Sauce",0.1,1.0
"Bread, Cheese, Pasta","Eggs, Milk, Tomato Sauce",0.1,1.0
"Bread, Pasta, Tomato Sauce","Cheese, Eggs, Milk",0.1,1.0
"Bread, Cheese, Milk","Eggs, Pasta, Tomato Sauce",0.1,0.5
"Bread, Milk, Tomato Sauce","Cheese, Eggs, Pasta",0.1,0.5
"Bread, Eggs, Tomato Sauce","Cheese, Milk, Pasta",0.1,0.5
"Bread, Cheese, Tomato Sauce","Eggs, Milk, Pasta",0.1,0.5
"Eggs, Milk, Pasta","Bread, Cheese, Tomato Sauce",0.1,0.5
"Cheese, Milk, Pasta","Bread, Eggs, Tomato Sauce",0.1,1.0
"Cheese, Eggs, Pasta","Bread, Milk, Tomato Sauce",0.1,1.0
"Eggs, Pasta, Tomato Sauce","Bread, Cheese, Milk",0.1,0.5
"Cheese, Pasta, Tomato Sauce","Bread, Eggs, Milk",0.1,1.0
"Cheese, Eggs, Milk","Bread, Pasta, Tomato Sauce",0.1,0.5
"Cheese, Milk, Tomato Sauce","Bread, Eggs, Pasta",0.1,0.5
"Cheese, Eggs, Tomato Sauce","Bread, Milk, Pasta",0.1,0.5
"Bread, Eggs, Milk, Pasta","Cheese, Tomato Sauce",0.1,1.0
"Bread, Cheese, Milk, Pasta","Eggs, Tomato Sauce",0.1,1.0
"Bread, Milk, Pasta, Tomato Sauce","Cheese, Eggs",0.1,1.0
"Bread, Cheese, Eggs, Pasta","Milk, Tomato Sauce",0.1,1.0
"Bread, Eggs, Pasta, Tomato Sauce","Cheese, Milk",0.1,1.0
"Bread, Cheese, Pasta, Tomato Sauce","Eggs, Milk",0.1,1.0
"Bread, Cheese, Eggs, Milk","Pasta, Tomato Sauce",0.1,0.5
"Bread, Eggs, Milk, Tomato Sauce","Cheese, Pasta",0.1,0.5
"Bread, Cheese, Milk, Tomato Sauce","Eggs, Pasta",0.1,0.5
"Bread, Cheese, Eggs, Tomato Sauce","Milk, Pasta",0.1,0.5
"Cheese, Eggs, Milk, Pasta","Bread, Tomato Sauce",0.1,1.0
"Eggs, Milk, Pasta, Tomato Sauce","Bread, Cheese",0.1,0.5
"Cheese, Milk, Pasta, Tomato Sauce","Bread, Eggs",0.1,1.0
"Cheese, Eggs, Pasta, Tomato Sauce","Bread, Milk",0.1,1.0
"Cheese, Eggs, Milk, Tomato Sauce","Bread, Pasta",0.1,0.5
"Bread, Cheese, Eggs, Milk, Pasta",Tomato Sauce,0.1,1.0
"Bread, Eggs, Milk, Pasta, Tomato Sauce",Cheese,0.1,1.0
"Bread, Cheese, Milk, Pasta, Tomato Sauce",Eggs,0.1,1.0
"Bread, Cheese, Eggs, Pasta, Tomato Sauce",Milk,0.1,1.0
"Bread, Cheese, Eggs, Milk, Tomato Sauce",Pasta,0.1,0.5
"Cheese, Eggs, Milk, Pasta, Tomato Sauce",Bread,0.1,1.0
"Chicken, Milk","Butter, Cheese, Eggs, Tomato Sauce",0.1,0.5
"Chicken, Eggs","Butter, Cheese, Milk, Tomato Sauce",0.1,1.0
"Chicken, Tomato Sauce","Butter, Cheese, Eggs, Milk",0.1,0.5
"Cheese, Milk","Butter, Chicken, Eggs, Tomato Sauce",0.1,0.5
"Butter, Milk","Cheese, Chicken, Eggs, Tomato Sauce",0.1,0.5
"Butter, Eggs","Cheese, Chicken, Milk, Tomato Sauce",0.1,0.5
"Cheese, Tomato Sauce","Butter, Chicken, Eggs, Milk",0.1,0.5
"Butter, Tomato Sauce","Cheese, Chicken, Eggs, Milk",0.1,0.5
"Chicken, Eggs, Milk","Butter, Cheese, Tomato Sauce",0.1,1.0
"Cheese, Chicken, Milk","Butter, Eggs, Tomato Sauce",0.1,1.0
"Chicken, Milk, Tomato Sauce","Butter, Cheese, Eggs",0.1,0.5
"Butter, Chicken, Milk","Cheese, Eggs, Tomato Sauce",0.1,0.5
"Cheese, Chicken, Eggs","Butter, Milk, Tomato Sauce",0.1,1.0
"Chicken, Eggs, Tomato Sauce","Butter, Cheese, Milk",0.1,1.0
"Butter, Chicken, Eggs","Cheese, Milk, Tomato Sauce",0.1,1.0
"Cheese, Chicken, Tomato Sauce","Butter, Eggs, Milk",0.1,1.0
"Butter, Chicken, Tomato Sauce","Cheese, Eggs, Milk",0.1,0.5
"Cheese, Eggs, Milk","Butter, Chicken, Tomato Sauce",0.1,0.5
"Butter, Eggs, Milk","Cheese, Chicken, Tomato Sauce",0.1,1.0
"Cheese, Milk, Tomato Sauce","Butter, Chicken, Eggs",0.1,0.5
"Butter, Cheese, Milk","Chicken, Eggs, Tomato Sauce",0.1,1.0
"Butter, Milk, Tomato Sauce","Cheese, Chicken, Eggs",0.1,0.5
"Cheese, Eggs, Tomato Sauce","Butter, Chicken, Milk",0.1,0.5
"Butter, Cheese, Eggs","Chicken, Milk, Tomato Sauce",0.1,0.5
"Butter, Eggs, Tomato Sauce","Cheese, Chicken, Milk",0.1,1.0
"Butter, Cheese, Tomato Sauce","Chicken, Eggs, Milk",0.1,1.0
"Cheese, Chicken, Eggs, Milk","Butter, Tomato Sauce",0.1,1.0
"Chicken, Eggs, Milk, Tomato Sauce","Butter, Cheese",0.1,1.0
"Butter, Chicken, Eggs, Milk","Cheese, Tomato Sauce",0.1,1.0
"Cheese, Chicken, Milk, Tomato Sauce","Butter, Eggs",0.1,1.0
"Butter, Cheese, Chicken, Milk","Eggs, Tomato Sauce",0.1,1.0
"Butter, Chicken, Milk, Tomato Sauce","Cheese, Eggs",0.1,0.5
"Cheese, Chicken, Eggs, Tomato Sauce","Butter, Milk",0.1,1.0
"Butter, Cheese, Chicken, Eggs","Milk, Tomato Sauce",0.1,1.0
"Butter, Chicken, Eggs, Tomato Sauce","Cheese, Milk",0.1,1.0
"Butter, Cheese, Chicken, Tomato Sauce","Eggs, Milk",0.1,1.0
"Cheese, Eggs, Milk, Tomato Sauce","Butter, Chicken",0.1,0.5
"Butter, Cheese, Eggs, Milk","Chicken, Tomato Sauce",0.1,1.0
"Butter, Eggs, Milk, Tomato Sauce","Cheese, Chicken",0.1,1.0
"Butter, Cheese, Milk, Tomato Sauce","Chicken, Eggs",0.1,1.0
"Butter, Cheese, Eggs, Tomato Sauce","Chicken, Milk",0.1,1.0
"Cheese, Chicken, Eggs, Milk, Tomato Sauce",Butter,0.1,1.0
"Butter, Cheese, Chicken, Eggs, Milk",Tomato Sauce,0.1,1.0
"Butter, Chicken, Eggs, Milk, Tomato Sauce",Cheese,0.1,1.0
"Butter, Cheese, Chicken, Milk, Tomato Sauce",Eggs,0.1,1.0
"Butter, Cheese, Chicken, Eggs, Tomato Sauce",Milk,0.1,1.0
"Butter, Cheese, Eggs, Milk, Tomato Sauce",Chicken,0.1,1.0
"Chicken, Pasta","Butter, Cheese, Olive Oil, Rice",0.1,0.5
"Cheese, Pasta","Butter, Chicken, Olive Oil, Rice",0.1,0.5
"Butter, Pasta","Cheese, Chicken, Olive Oil, Rice",0.1,0.5
"Cheese, Olive Oil","Butter, Chicken, Pasta, Rice",0.1,1.0
"Cheese, Rice","Butter, Chicken, Olive Oil, Pasta",0.1,0.5
"Butter, Olive Oil","Cheese, Chicken, Pasta, Rice",0.1,0.5
"Cheese, Chicken, Pasta","Butter, Olive Oil, Rice",0.1,1.0
"Chicken, Olive Oil, Pasta","Butter, Cheese, Rice",0.1,0.5
"Chicken, Pasta, Rice","Butter, Cheese, Olive Oil",0.1,0.5
"Butter, Chicken, Pasta","Cheese, Olive Oil, Rice",0.1,0.5
"Cheese, Chicken, Olive Oil","Butter, Pasta, Rice",0.1,1.0
"Cheese, Chicken, Rice","Butter, Olive Oil, Pasta",0.1,0.5
"Butter, Chicken, Olive Oil","Cheese, Pasta, Rice",0.1,0.5
"Cheese, Olive Oil, Pasta","Butter, Chicken, Rice",0.1,1.0
"Cheese, Pasta, Rice","Butter, Chicken, Olive Oil",0.1,1.0
"Butter, Cheese, Pasta","Chicken, Olive Oil, Rice",0.1,1.0
"Butter, Olive Oil, Pasta","Cheese, Chicken, Rice",0.1,0.5
"Butter, Pasta, Rice","Cheese, Chicken, Olive Oil",0.1,0.5
"Cheese, Olive Oil, Rice","Butter, Chicken, Pasta",0.1,1.0
"Butter, Cheese, Olive Oil","Chicken, Pasta, Rice",0.1,1.0
"Butter, Cheese, Rice","Chicken, Olive Oil, Pasta",0.1,0.5
"Butter, Olive Oil, Rice","Cheese, Chicken, Pasta",0.1,0.5
"Cheese, Chicken, Olive Oil, Pasta","Butter, Rice",0.1,1.0
"Cheese, Chicken, Pasta, Rice","Butter, Olive Oil",0.1,1.0
"Butter, Cheese, Chicken, Pasta","Olive Oil, Rice",0.1,1.0
"Chicken, Olive Oil, Pasta, Rice","Butter, Cheese",0.1,0.5
"Butter, Chicken, Olive Oil, Pasta","Cheese, Rice",0.1,0.5
"Butter, Chicken, Pasta, Rice","Cheese, Olive Oil",0.1,0.5
"Cheese, Chicken, Olive Oil, Rice","Butter, Pasta",0.1,1.0
"Butter, Cheese, Chicken, Olive Oil","Pasta, Rice",0.1,1.0
"Butter, Cheese, Chicken, Rice","Olive Oil, Pasta",0.1,0.5
"Butter, Chicken, Olive Oil, Rice","Cheese, Pasta",0.1,0.5
"Cheese, Olive Oil, Pasta, Rice","Butter, Chicken",0.1,1.0
"Butter, Cheese, Olive Oil, Pasta","Chicken, Rice",0.1,1.0
"Butter, Cheese, Pasta, Rice","Chicken, Olive Oil",0.1,1.0
"Butter, Olive Oil, Pasta, Rice","Cheese, Chicken",0.1,0.5
"Butter, Cheese, Olive Oil, Rice","Chicken, Pasta",0.1,1.0
"Cheese, Chicken, Olive Oil, Pasta, Rice",Butter,0.1,1.0
"Butter, Cheese, Chicken, Olive Oil, Pasta",Rice,0.1,1.0
"Butter, Cheese, Chicken, Pasta, Rice",Olive Oil,0.1,1.0
"Butter, Chicken, Olive Oil, Pasta, Rice",Cheese,0.1,0.5
