antecedents,consequents,support,confidence,lift
"Running Shoes, Shorts, Soccer Shoes","Cap, Training Shirt",0.1,1.0,2.5
"Cap, Soccer Shoes, Training Shirt","Running Shoes, Shorts",0.1,0.5,2.5
"Cap, Shorts, Soccer Shoes","Running Shoes, Training Shirt",0.1,1.0,3.3333333333333335
"Shorts, Soccer Shoes, Training Shirt","Cap, Running Shoes",0.1,1.0,2.5
"Cap, Running Shoes, Shorts","Soccer Shoes, Training Shirt",0.1,0.5,2.5
"Running Shoes, Shorts, Training Shirt","Cap, Soccer Shoes",0.1,0.5,1.6666666666666667
"Soccer Shoes, Training Shirt","Cap, Running Shoes, Shorts",0.1,0.5,2.5
"Shorts, Soccer Shoes","Cap, Running Shoes, Training Shirt",0.1,1.0,3.3333333333333335
"Running Shoes, Shorts","Cap, Soccer Shoes, Training Shirt",0.1,0.5,2.5
"Cap, Gloves",Running Shoes,0.2,1.0,2.0
"Cap, Running Shoes",Gloves,0.2,0.5,1.0
"Gloves, Running Shoes",Cap,0.2,1.0,2.0
Cap,"Gloves, Running Shoes",0.2,0.4,2.0
Gloves,"Cap, Running Shoes",0.2,0.4,1.0
Running Shoes,"Cap, Gloves",0.2,0.4,2.0
"Cap, Gloves",Shorts,0.1,0.5,1.0
"Cap, Gloves",Training Shirt,0.1,0.5,1.0
"Gloves, Training Shirt",Cap,0.1,0.5,1.0
"Cap, Gloves",Socks,0.1,0.5,1.0
"Cap, Socks",Gloves,0.1,0.5,1.0
"Gloves, Socks",Cap,0.1,0.5,1.0
"Cap, Hoodie",Gloves,0.1,0.5,1.0
"Cap, Gloves",Hoodie,0.1,0.5,1.0
"Cap, Gloves",Soccer Shoes,0.1,0.5,1.0
"Gloves, Soccer Shoes",Cap,0.1,1.0,2.0
"Cap, Gloves, Shorts",Running Shoes,0.1,1.0,2.0
"Cap, Running Shoes, Shorts",Gloves,0.1,0.5,1.0
"Cap, Gloves, Running Shoes",Shorts,0.1,0.5,1.0
"Gloves, Running Shoes, Shorts",Cap,0.1,1.0,2.0
"Cap, Gloves","Running Shoes, Shorts",0.1,0.5,2.5
"Running Shoes, Shorts","Cap, Gloves",0.1,0.5,2.5
"Gloves, Running Shoes","Cap, Shorts",0.1,0.5,1.6666666666666667
"Cap, Gloves, Shorts",Training Shirt,0.1,1.0,2.0
"Cap, Gloves, Training Shirt",Shorts,0.1,1.0,2.0
"Gloves, Shorts, Training Shirt",Cap,0.1,0.5,1.0
"Cap, Gloves","Shorts, Training Shirt",0.1,0.5,1.25
"Gloves, Training Shirt","Cap, Shorts",0.1,0.5,1.6666666666666667
"Cap, Gloves, Training Shirt",Running Shoes,0.1,1.0,2.0
"Cap, Gloves, Running Shoes",Training Shirt,0.1,0.5,1.0
"Gloves, Running Shoes, Training Shirt",Cap,0.1,1.0,2.0
"Cap, Gloves","Running Shoes, Training Shirt",0.1,0.5,1.6666666666666667
"Gloves, Training Shirt","Cap, Running Shoes",0.1,0.5,1.25
"Gloves, Running Shoes","Cap, Training Shirt",0.1,0.5,1.25
"Cap, Gloves, Running Shoes, Training Shirt",Shorts,0.1,1.0,2.0
"Cap, Gloves, Running Shoes, Shorts",Training Shirt,0.1,1.0,2.0
"Gloves, Running Shoes, Shorts, Training Shirt",Cap,0.1,1.0,2.0
"Cap, Running Shoes, Shorts, Training Shirt",Gloves,0.1,0.5,1.0
"Cap, Gloves, Shorts, Training Shirt",Running Shoes,0.1,1.0,2.0
"Cap, Gloves, Running Shoes","Shorts, Training Shirt",0.1,0.5,1.25
"Gloves, Running Shoes, Training Shirt","Cap, Shorts",0.1,1.0,3.3333333333333335
"Gloves, Running Shoes, Shorts","Cap, Training Shirt",0.1,1.0,2.5
"Cap, Running Shoes, Shorts","Gloves, Training Shirt",0.1,0.5,2.5
"Running Shoes, Shorts, Training Shirt","Cap, Gloves",0.1,0.5,2.5
"Cap, Gloves, Training Shirt","Running Shoes, Shorts",0.1,1.0,5.0
"Cap, Gloves, Shorts","Running Shoes, Training Shirt",0.1,1.0,3.3333333333333335
"Gloves, Shorts, Training Shirt","Cap, Running Shoes",0.1,0.5,1.25
"Gloves, Running Shoes","Cap, Shorts, Training Shirt",0.1,0.5,1.6666666666666667
"Running Shoes, Shorts","Cap, Gloves, Training Shirt",0.1,0.5,5.0
"Cap, Gloves","Running Shoes, Shorts, Training Shirt",0.1,0.5,2.5
"Gloves, Training Shirt","Cap, Running Shoes, Shorts",0.1,0.5,2.5
"Cap, Gloves, Running Shoes",Socks,0.1,0.5,1.0
"Cap, Gloves, Socks",Running Shoes,0.1,1.0,2.0
"Cap, Running Shoes, Socks",Gloves,0.1,0.5,1.0
"Gloves, Running Shoes, Socks",Cap,0.1,1.0,2.0
"Cap, Gloves","Running Shoes, Socks",0.1,0.5,1.6666666666666667
"Cap, Socks","Gloves, Running Shoes",0.1,0.5,2.5
"Gloves, Running Shoes","Cap, Socks",0.1,0.5,2.5
"Gloves, Socks","Cap, Running Shoes",0.1,0.5,1.25
"Cap, Gloves, Hoodie",Socks,0.1,1.0,2.0
"Cap, Hoodie, Socks",Gloves,0.1,0.5,1.0
"Gloves, Hoodie, Socks",Cap,0.1,0.5,1.0
"Cap, Gloves, Socks",Hoodie,0.1,1.0,2.0
"Cap, Hoodie","Gloves, Socks",0.1,0.5,2.5
"Cap, Gloves","Hoodie, Socks",0.1,0.5,1.25
"Cap, Socks","Gloves, Hoodie",0.1,0.5,1.6666666666666667
"Gloves, Socks","Cap, Hoodie",0.1,0.5,2.5
"Cap, Gloves, Hoodie",Running Shoes,0.1,1.0,2.0
"Cap, Hoodie, Running Shoes",Gloves,0.1,0.5,1.0
"Gloves, Hoodie, Running Shoes",Cap,0.1,1.0,2.0
"Cap, Gloves, Running Shoes",Hoodie,0.1,0.5,1.0
"Cap, Hoodie","Gloves, Running Shoes",0.1,0.5,2.5
"Hoodie, Running Shoes","Cap, Gloves",0.1,0.5,2.5
"Cap, Gloves","Hoodie, Running Shoes",0.1,0.5,2.5
"Gloves, Running Shoes","Cap, Hoodie",0.1,0.5,2.5
"Cap, Hoodie, Running Shoes, Socks",Gloves,0.1,0.5,1.0
"Cap, Gloves, Hoodie, Running Shoes",Socks,0.1,1.0,2.0
"Gloves, Hoodie, Running Shoes, Socks",Cap,0.1,1.0,2.0
"Cap, Gloves, Running Shoes, Socks",Hoodie,0.1,1.0,2.0
"Cap, Gloves, Hoodie, Socks",Running Shoes,0.1,1.0,2.0
"Cap, Hoodie, Running Shoes","Gloves, Socks",0.1,0.5,2.5
"Hoodie, Running Shoes, Socks","Cap, Gloves",0.1,0.5,2.5
"Gloves, Hoodie, Running Shoes","Cap, Socks",0.1,1.0,5.0
"Cap, Running Shoes, Socks","Gloves, Hoodie",0.1,0.5,1.6666666666666667
"Cap, Gloves, Running Shoes","Hoodie, Socks",0.1,0.5,1.25
"Gloves, Running Shoes, Socks","Cap, Hoodie",0.1,1.0,5.0
"Cap, Hoodie, Socks","Gloves, Running Shoes",0.1,0.5,2.5
"Cap, Gloves, Hoodie","Running Shoes, Socks",0.1,1.0,3.3333333333333335
"Gloves, Hoodie, Socks","Cap, Running Shoes",0.1,0.5,1.25
"Cap, Gloves, Socks","Hoodie, Running Shoes",0.1,1.0,5.0
"Hoodie, Running Shoes","Cap, Gloves, Socks",0.1,0.5,5.0
"Gloves, Running Shoes","Cap, Hoodie, Socks",0.1,0.5,2.5
"Cap, Hoodie","Gloves, Running Shoes, Socks",0.1,0.5,5.0
"Cap, Socks","Gloves, Hoodie, Running Shoes",0.1,0.5,5.0
"Cap, Gloves","Hoodie, Running Shoes, Socks",0.1,0.5,2.5
"Gloves, Socks","Cap, Hoodie, Running Shoes",0.1,0.5,2.5
"Cap, Hoodie, Soccer Shoes",Gloves,0.1,0.5,1.0
"Cap, Gloves, Hoodie",Soccer Shoes,0.1,1.0,2.0
"Gloves, Hoodie, Soccer Shoes",Cap,0.1,1.0,2.0
"Cap, Gloves, Soccer Shoes",Hoodie,0.1,1.0,2.0
"Cap, Hoodie","Gloves, Soccer Shoes",0.1,0.5,5.0
"Cap, Gloves","Hoodie, Soccer Shoes",0.1,0.5,1.6666666666666667
"Gloves, Soccer Shoes","Cap, Hoodie",0.1,1.0,5.0
"Cap, Gloves, Soccer Shoes",Socks,0.1,1.0,2.0
"Cap, Soccer Shoes, Socks",Gloves,0.1,0.5,1.0
"Cap, Gloves, Socks",Soccer Shoes,0.1,1.0,2.0
"Gloves, Soccer Shoes, Socks",Cap,0.1,1.0,2.0
"Cap, Gloves","Soccer Shoes, Socks",0.1,0.5,1.25
"Cap, Socks","Gloves, Soccer Shoes",0.1,0.5,5.0
"Gloves, Soccer Shoes","Cap, Socks",0.1,1.0,5.0
"Gloves, Socks","Cap, Soccer Shoes",0.1,0.5,1.6666666666666667
"Cap, Gloves, Soccer Shoes",Running Shoes,0.1,1.0,2.0
"Cap, Gloves, Running Shoes",Soccer Shoes,0.1,0.5,1.0
"Gloves, Running Shoes, Soccer Shoes",Cap,0.1,1.0,2.0
"Cap, Gloves","Running Shoes, Soccer Shoes",0.1,0.5,1.25
"Gloves, Soccer Shoes","Cap, Running Shoes",0.1,1.0,2.5
"Gloves, Running Shoes","Cap, Soccer Shoes",0.1,0.5,1.6666666666666667
"Cap, Hoodie, Soccer Shoes, Socks",Gloves,0.1,0.5,1.0
"Cap, Gloves, Hoodie, Soccer Shoes",Socks,0.1,1.0,2.0
"Gloves, Hoodie, Soccer Shoes, Socks",Cap,0.1,1.0,2.0
"Cap, Gloves, Soccer Shoes, Socks",Hoodie,0.1,1.0,2.0
"Cap, Gloves, Hoodie, Socks",Soccer Shoes,0.1,1.0,2.0
"Cap, Hoodie, Soccer Shoes","Gloves, Socks",0.1,0.5,2.5
"Gloves, Hoodie, Soccer Shoes","Cap, Socks",0.1,1.0,5.0
"Cap, Soccer Shoes, Socks","Gloves, Hoodie",0.1,0.5,1.6666666666666667
"Cap, Gloves, Soccer Shoes","Hoodie, Socks",0.1,1.0,2.5
"Gloves, Soccer Shoes, Socks","Cap, Hoodie",0.1,1.0,5.0
"Cap, Hoodie, Socks","Gloves, Soccer Shoes",0.1,0.5,5.0
"Cap, Gloves, Hoodie","Soccer Shoes, Socks",0.1,1.0,2.5
"Gloves, Hoodie, Socks","Cap, Soccer Shoes",0.1,0.5,1.6666666666666667
"Cap, Gloves, Socks","Hoodie, Soccer Shoes",0.1,1.0,3.3333333333333335
"Gloves, Soccer Shoes","Cap, Hoodie, Socks",0.1,1.0,5.0
"Cap, Hoodie","Gloves, Soccer Shoes, Socks",0.1,0.5,5.0
"Cap, Socks","Gloves, Hoodie, Soccer Shoes",0.1,0.5,5.0
"Cap, Gloves","Hoodie, Soccer Shoes, Socks",0.1,0.5,1.6666666666666667
"Gloves, Socks","Cap, Hoodie, Soccer Shoes",0.1,0.5,2.5
"Cap, Hoodie, Running Shoes, Soccer Shoes",Gloves,0.1,0.5,1.0
"Gloves, Hoodie, Running Shoes, Soccer Shoes",Cap,0.1,1.0,2.0
"Cap, Gloves, Running Shoes, Soccer Shoes",Hoodie,0.1,1.0,2.0
"Cap, Gloves, Hoodie, Soccer Shoes",Running Shoes,0.1,1.0,2.0
"Cap, Gloves, Hoodie, Running Shoes",Soccer Shoes,0.1,1.0,2.0
"Hoodie, Running Shoes, Soccer Shoes","Cap, Gloves",0.1,0.5,2.5
"Gloves, Running Shoes, Soccer Shoes","Cap, Hoodie",0.1,1.0,5.0
"Cap, Hoodie, Soccer Shoes","Gloves, Running Shoes",0.1,0.5,2.5
"Gloves, Hoodie, Soccer Shoes","Cap, Running Shoes",0.1,1.0,2.5
"Cap, Gloves, Soccer Shoes","Hoodie, Running Shoes",0.1,1.0,5.0
"Cap, Hoodie, Running Shoes","Gloves, Soccer Shoes",0.1,0.5,5.0
"Gloves, Hoodie, Running Shoes","Cap, Soccer Shoes",0.1,1.0,3.3333333333333335
"Cap, Gloves, Running Shoes","Hoodie, Soccer Shoes",0.1,0.5,1.6666666666666667
"Cap, Gloves, Hoodie","Running Shoes, Soccer Shoes",0.1,1.0,2.5
"Gloves, Soccer Shoes","Cap, Hoodie, Running Shoes",0.1,1.0,5.0
"Hoodie, Running Shoes","Cap, Gloves, Soccer Shoes",0.1,0.5,5.0
"Gloves, Running Shoes","Cap, Hoodie, Soccer Shoes",0.1,0.5,2.5
"Cap, Hoodie","Gloves, Running Shoes, Soccer Shoes",0.1,0.5,5.0
"Cap, Gloves","Hoodie, Running Shoes, Soccer Shoes",0.1,0.5,2.5
"Cap, Running Shoes, Soccer Shoes, Socks",Gloves,0.1,0.5,1.0
"Cap, Gloves, Running Shoes, Soccer Shoes",Socks,0.1,1.0,2.0
"Gloves, Running Shoes, Soccer Shoes, Socks",Cap,0.1,1.0,2.0
"Cap, Gloves, Soccer Shoes, Socks",Running Shoes,0.1,1.0,2.0
"Cap, Gloves, Running Shoes, Socks",Soccer Shoes,0.1,1.0,2.0
"Gloves, Running Shoes, Soccer Shoes","Cap, Socks",0.1,1.0,5.0
"Cap, Soccer Shoes, Socks","Gloves, Running Shoes",0.1,0.5,2.5
"Cap, Gloves, Soccer Shoes","Running Shoes, Socks",0.1,1.0,3.3333333333333335
"Gloves, Soccer Shoes, Socks","Cap, Running Shoes",0.1,1.0,2.5
"Cap, Running Shoes, Socks","Gloves, Soccer Shoes",0.1,0.5,5.0
"Cap, Gloves, Running Shoes","Soccer Shoes, Socks",0.1,0.5,1.25
"Gloves, Running Shoes, Socks","Cap, Soccer Shoes",0.1,1.0,3.3333333333333335
"Cap, Gloves, Socks","Running Shoes, Soccer Shoes",0.1,1.0,2.5
"Gloves, Soccer Shoes","Cap, Running Shoes, Socks",0.1,1.0,5.0
"Gloves, Running Shoes","Cap, Soccer Shoes, Socks",0.1,0.5,2.5
"Cap, Socks","Gloves, Running Shoes, Soccer Shoes",0.1,0.5,5.0
"Cap, Gloves","Running Shoes, Soccer Shoes, Socks",0.1,0.5,1.6666666666666667
"Gloves, Socks","Cap, Running Shoes, Soccer Shoes",0.1,0.5,1.6666666666666667
"Cap, Hoodie, Running Shoes, Soccer Shoes, Socks",Gloves,0.1,0.5,1.0
"Cap, Gloves, Hoodie, Running Shoes, Soccer Shoes",Socks,0.1,1.0,2.0
"Gloves, Hoodie, Running Shoes, Soccer Shoes, Socks",Cap,0.1,1.0,2.0
"Cap, Gloves, Running Shoes, Soccer Shoes, Socks",Hoodie,0.1,1.0,2.0
"Cap, Gloves, Hoodie, Soccer Shoes, Socks",Running Shoes,0.1,1.0,2.0
"Cap, Gloves, Hoodie, Running Shoes, Socks",Soccer Shoes,0.1,1.0,2.0
"Cap, Hoodie, Running Shoes, Soccer Shoes","Gloves, Socks",0.1,0.5,2.5
"Hoodie, Running Shoes, Soccer Shoes, Socks","Cap, Gloves",0.1,0.5,2.5
"Gloves, Hoodie, Running Shoes, Soccer Shoes","Cap, Socks",0.1,1.0,5.0
"Cap, Running Shoes, Soccer Shoes, Socks","Gloves, Hoodie",0.1,0.5,1.6666666666666667
"Cap, Gloves, Running Shoes, Soccer Shoes","Hoodie, Socks",0.1,1.0,2.5
"Gloves, Running Shoes, Soccer Shoes, Socks","Cap, Hoodie",0.1,1.0,5.0
"Cap, Hoodie, Soccer Shoes, Socks","Gloves, Running Shoes",0.1,0.5,2.5
"Cap, Gloves, Hoodie, Soccer Shoes","Running Shoes, Socks",0.1,1.0,3.3333333333333335
"Gloves, Hoodie, Soccer Shoes, Socks","Cap, Running Shoes",0.1,1.0,2.5
"Cap, Gloves, Soccer Shoes, Socks","Hoodie, Running Shoes",0.1,1.0,5.0
"Cap, Hoodie, Running Shoes, Socks","Gloves, Soccer Shoes",0.1,0.5,5.0
"Cap, Gloves, Hoodie, Running Shoes","Soccer Shoes, Socks",0.1,1.0,2.5
"Gloves, Hoodie, Running Shoes, Socks","Cap, Soccer Shoes",0.1,1.0,3.3333333333333335
"Cap, Gloves, Running Shoes, Socks","Hoodie, Soccer Shoes",0.1,1.0,3.3333333333333335
"Cap, Gloves, Hoodie, Socks","Running Shoes, Soccer Shoes",0.1,1.0,2.5
"Hoodie, Running Shoes, Soccer Shoes","Cap, Gloves, Socks",0.1,0.5,5.0
"Gloves, Running Shoes, Soccer Shoes","Cap, Hoodie, Socks",0.1,1.0,5.0
"Cap, Hoodie, Soccer Shoes","Gloves, Running Shoes, Socks",0.1,0.5,5.0
"Gloves, Hoodie, Soccer Shoes","Cap, Running Shoes, Socks",0.1,1.0,5.0
"Cap, Soccer Shoes, Socks","Gloves, Hoodie, Running Shoes",0.1,0.5,5.0
"Cap, Gloves, Soccer Shoes","Hoodie, Running Shoes, Socks",0.1,1.0,5.0
"Gloves, Soccer Shoes, Socks","Cap, Hoodie, Running Shoes",0.1,1.0,5.0
"Cap, Hoodie, Running Shoes","Gloves, Soccer Shoes, Socks",0.1,0.5,5.0
"Hoodie, Running Shoes, Socks","Cap, Gloves, Soccer Shoes",0.1,0.5,5.0
"Gloves, Hoodie, Running Shoes","Cap, Soccer Shoes, Socks",0.1,1.0,5.0
"Cap, Running Shoes, Socks","Gloves, Hoodie, Soccer Shoes",0.1,0.5,5.0
"Cap, Gloves, Running Shoes","Hoodie, Soccer Shoes, Socks",0.1,0.5,1.6666666666666667
"Gloves, Running Shoes, Socks","Cap, Hoodie, Soccer Shoes",0.1,1.0,5.0
"Cap, Hoodie, Socks","Gloves, Running Shoes, Soccer Shoes",0.1,0.5,5.0
"Cap, Gloves, Hoodie","Running Shoes, Soccer Shoes, Socks",0.1,1.0,3.3333333333333335
"Gloves, Hoodie, Socks","Cap, Running Shoes, Soccer Shoes",0.1,0.5,1.6666666666666667
"Cap, Gloves, Socks","Hoodie, Running Shoes, Soccer Shoes",0.1,1.0,5.0
"Gloves, Soccer Shoes","Cap, Hoodie, Running Shoes, Socks",0.1,1.0,5.0
"Hoodie, Running Shoes","Cap, Gloves, Soccer Shoes, Socks",0.1,0.5,5.0
"Gloves, Running Shoes","Cap, Hoodie, Soccer Shoes, Socks",0.1,0.5,2.5
"Cap, Hoodie","Gloves, Running Shoes, Soccer Shoes, Socks",0.1,0.5,5.0
"Cap, Socks","Gloves, Hoodie, Running Shoes, Soccer Shoes",0.1,0.5,5.0
"Cap, Gloves","Hoodie, Running Shoes, Soccer Shoes, Socks",0.1,0.5,2.5
"Gloves, Socks","Cap, Hoodie, Running Shoes, Soccer Shoes",0.1,0.5,2.5
"Cap, Sweatshirt",Shorts,0.2,1.0,2.0
"Shorts, Sweatshirt",Cap,0.2,0.5,1.0
"Cap, Shorts",Sweatshirt,0.2,0.6666666666666667,1.3333333333333335
Sweatshirt,"Cap, Shorts",0.2,0.4,1.3333333333333335
Cap,"Shorts, Sweatshirt",0.2,0.4,1.0
Shorts,"Cap, Sweatshirt",0.2,0.4,2.0
"Cap, Sweatshirt",Training Shirt,0.2,1.0,2.0
"Sweatshirt, Training Shirt",Cap,0.2,0.6666666666666667,1.3333333333333335
"Cap, Training Shirt",Sweatshirt,0.2,0.5,1.0
Sweatshirt,"Cap, Training Shirt",0.2,0.4,1.0
Cap,"Sweatshirt, Training Shirt",0.2,0.4,1.3333333333333335
Training Shirt,"Cap, Sweatshirt",0.2,0.4,2.0
"Cap, Sweatshirt",Gloves,0.1,0.5,1.0
"Cap, Gloves",Sweatshirt,0.1,0.5,1.0
"Cap, Sweatshirt",Running Shoes,0.1,0.5,1.0
"Running Shoes, Sweatshirt",Cap,0.1,1.0,2.0
"Cap, Sweatshirt, Training Shirt",Shorts,0.2,1.0,2.0
"Cap, Shorts, Sweatshirt",Training Shirt,0.2,1.0,2.0
"Shorts, Sweatshirt, Training Shirt",Cap,0.2,0.6666666666666667,1.3333333333333335
"Cap, Shorts, Training Shirt",Sweatshirt,0.2,0.6666666666666667,1.3333333333333335
"Cap, Sweatshirt","Shorts, Training Shirt",0.2,1.0,2.5
"Sweatshirt, Training Shirt","Cap, Shorts",0.2,0.6666666666666667,2.2222222222222228
"Shorts, Sweatshirt","Cap, Training Shirt",0.2,0.5,1.25
"Cap, Training Shirt","Shorts, Sweatshirt",0.2,0.5,1.25
"Cap, Shorts","Sweatshirt, Training Shirt",0.2,0.6666666666666667,2.2222222222222228
"Shorts, Training Shirt","Cap, Sweatshirt",0.2,0.5,2.5
Sweatshirt,"Cap, Shorts, Training Shirt",0.2,0.4,1.3333333333333335
Cap,"Shorts, Sweatshirt, Training Shirt",0.2,0.4,1.3333333333333335
Training Shirt,"Cap, Shorts, Sweatshirt",0.2,0.4,2.0
Shorts,"Cap, Sweatshirt, Training Shirt",0.2,0.4,2.0
"Cap, Shorts, Sweatshirt",Gloves,0.1,0.5,1.0
"Cap, Gloves, Sweatshirt",Shorts,0.1,1.0,2.0
"Cap, Gloves, Shorts",Sweatshirt,0.1,1.0,2.0
"Cap, Sweatshirt","Gloves, Shorts",0.1,0.5,1.6666666666666667
"Cap, Gloves","Shorts, Sweatshirt",0.1,0.5,1.25
"Cap, Shorts, Sweatshirt",Running Shoes,0.1,0.5,1.0
"Cap, Running Shoes, Sweatshirt",Shorts,0.1,1.0,2.0
"Running Shoes, Shorts, Sweatshirt",Cap,0.1,1.0,2.0
"Cap, Running Shoes, Shorts",Sweatshirt,0.1,0.5,1.0
"Cap, Sweatshirt","Running Shoes, Shorts",0.1,0.5,2.5
"Running Shoes, Sweatshirt","Cap, Shorts",0.1,1.0,3.3333333333333335
"Running Shoes, Shorts","Cap, Sweatshirt",0.1,0.5,2.5
"Cap, Sweatshirt, Training Shirt",Gloves,0.1,0.5,1.0
"Cap, Gloves, Sweatshirt",Training Shirt,0.1,1.0,2.0
"Gloves, Sweatshirt, Training Shirt",Cap,0.1,0.5,1.0
"Cap, Gloves, Training Shirt",Sweatshirt,0.1,1.0,2.0
"Cap, Sweatshirt","Gloves, Training Shirt",0.1,0.5,2.5
"Cap, Gloves","Sweatshirt, Training Shirt",0.1,0.5,1.6666666666666667
"Gloves, Training Shirt","Cap, Sweatshirt",0.1,0.5,2.5
"Cap, Sweatshirt, Training Shirt",Running Shoes,0.1,0.5,1.0
"Cap, Running Shoes, Sweatshirt",Training Shirt,0.1,1.0,2.0
"Running Shoes, Sweatshirt, Training Shirt",Cap,0.1,1.0,2.0
"Cap, Sweatshirt","Running Shoes, Training Shirt",0.1,0.5,1.6666666666666667
"Running Shoes, Sweatshirt","Cap, Training Shirt",0.1,1.0,2.5
"Cap, Gloves, Sweatshirt",Running Shoes,0.1,1.0,2.0
"Cap, Running Shoes, Sweatshirt",Gloves,0.1,1.0,2.0
"Gloves, Running Shoes, Sweatshirt",Cap,0.1,1.0,2.0
"Cap, Gloves, Running Shoes",Sweatshirt,0.1,0.5,1.0
"Cap, Sweatshirt","Gloves, Running Shoes",0.1,0.5,2.5
"Running Shoes, Sweatshirt","Cap, Gloves",0.1,1.0,5.0
"Cap, Gloves","Running Shoes, Sweatshirt",0.1,0.5,5.0
"Gloves, Running Shoes","Cap, Sweatshirt",0.1,0.5,2.5
"Cap, Gloves, Sweatshirt, Training Shirt",Shorts,0.1,1.0,2.0
"Cap, Gloves, Shorts, Sweatshirt",Training Shirt,0.1,1.0,2.0
"Cap, Gloves, Shorts, Training Shirt",Sweatshirt,0.1,1.0,2.0
"Gloves, Shorts, Sweatshirt, Training Shirt",Cap,0.1,0.5,1.0
"Cap, Shorts, Sweatshirt, Training Shirt",Gloves,0.1,0.5,1.0
"Cap, Gloves, Sweatshirt","Shorts, Training Shirt",0.1,1.0,2.5
"Cap, Gloves, Training Shirt","Shorts, Sweatshirt",0.1,1.0,2.5
"Cap, Gloves, Shorts","Sweatshirt, Training Shirt",0.1,1.0,3.3333333333333335
"Gloves, Sweatshirt, Training Shirt","Cap, Shorts",0.1,0.5,1.6666666666666667
"Gloves, Shorts, Training Shirt","Cap, Sweatshirt",0.1,0.5,2.5
"Cap, Sweatshirt, Training Shirt","Gloves, Shorts",0.1,0.5,1.6666666666666667
"Cap, Shorts, Sweatshirt","Gloves, Training Shirt",0.1,0.5,2.5
"Cap, Gloves","Shorts, Sweatshirt, Training Shirt",0.1,0.5,1.6666666666666667
"Gloves, Training Shirt","Cap, Shorts, Sweatshirt",0.1,0.5,2.5
"Cap, Sweatshirt","Gloves, Shorts, Training Shirt",0.1,0.5,2.5
"Cap, Running Shoes, Sweatshirt, Training Shirt",Shorts,0.1,1.0,2.0
"Cap, Running Shoes, Shorts, Sweatshirt",Training Shirt,0.1,1.0,2.0
"Cap, Running Shoes, Shorts, Training Shirt",Sweatshirt,0.1,0.5,1.0
"Running Shoes, Shorts, Sweatshirt, Training Shirt",Cap,0.1,1.0,2.0
"Cap, Shorts, Sweatshirt, Training Shirt",Running Shoes,0.1,0.5,1.0
"Cap, Running Shoes, Sweatshirt","Shorts, Training Shirt",0.1,1.0,2.5
"Cap, Running Shoes, Shorts","Sweatshirt, Training Shirt",0.1,0.5,1.6666666666666667
"Running Shoes, Sweatshirt, Training Shirt","Cap, Shorts",0.1,1.0,3.3333333333333335
"Running Shoes, Shorts, Sweatshirt","Cap, Training Shirt",0.1,1.0,2.5
"Running Shoes, Shorts, Training Shirt","Cap, Sweatshirt",0.1,0.5,2.5
"Cap, Sweatshirt, Training Shirt","Running Shoes, Shorts",0.1,0.5,2.5
"Cap, Shorts, Sweatshirt","Running Shoes, Training Shirt",0.1,0.5,1.6666666666666667
"Running Shoes, Sweatshirt","Cap, Shorts, Training Shirt",0.1,1.0,3.3333333333333335
"Running Shoes, Shorts","Cap, Sweatshirt, Training Shirt",0.1,0.5,2.5
"Cap, Sweatshirt","Running Shoes, Shorts, Training Shirt",0.1,0.5,2.5
"Cap, Gloves, Running Shoes, Sweatshirt",Shorts,0.1,1.0,2.0
"Cap, Gloves, Running Shoes, Shorts",Sweatshirt,0.1,1.0,2.0
"Gloves, Running Shoes, Shorts, Sweatshirt",Cap,0.1,1.0,2.0
"Cap, Running Shoes, Shorts, Sweatshirt",Gloves,0.1,1.0,2.0
"Cap, Gloves, Shorts, Sweatshirt",Running Shoes,0.1,1.0,2.0
"Cap, Gloves, Running Shoes","Shorts, Sweatshirt",0.1,0.5,1.25
"Gloves, Running Shoes, Sweatshirt","Cap, Shorts",0.1,1.0,3.3333333333333335
"Gloves, Running Shoes, Shorts","Cap, Sweatshirt",0.1,1.0,5.0
"Cap, Running Shoes, Sweatshirt","Gloves, Shorts",0.1,1.0,3.3333333333333335
"Cap, Running Shoes, Shorts","Gloves, Sweatshirt",0.1,0.5,1.25
"Running Shoes, Shorts, Sweatshirt","Cap, Gloves",0.1,1.0,5.0
"Cap, Gloves, Sweatshirt","Running Shoes, Shorts",0.1,1.0,5.0
"Cap, Gloves, Shorts","Running Shoes, Sweatshirt",0.1,1.0,10.0
"Cap, Shorts, Sweatshirt","Gloves, Running Shoes",0.1,0.5,2.5
"Gloves, Running Shoes","Cap, Shorts, Sweatshirt",0.1,0.5,2.5
"Running Shoes, Sweatshirt","Cap, Gloves, Shorts",0.1,1.0,10.0
"Running Shoes, Shorts","Cap, Gloves, Sweatshirt",0.1,0.5,5.0
"Cap, Gloves","Running Shoes, Shorts, Sweatshirt",0.1,0.5,5.0
"Cap, Sweatshirt","Gloves, Running Shoes, Shorts",0.1,0.5,5.0
"Cap, Running Shoes, Sweatshirt, Training Shirt",Gloves,0.1,1.0,2.0
"Cap, Gloves, Running Shoes, Sweatshirt",Training Shirt,0.1,1.0,2.0
"Cap, Gloves, Running Shoes, Training Shirt",Sweatshirt,0.1,1.0,2.0
"Gloves, Running Shoes, Sweatshirt, Training Shirt",Cap,0.1,1.0,2.0
"Cap, Gloves, Sweatshirt, Training Shirt",Running Shoes,0.1,1.0,2.0
"Cap, Running Shoes, Sweatshirt","Gloves, Training Shirt",0.1,1.0,5.0
